-0.003062,0.008045,-0.004092,-0.002225,0.002770,0.008818,0.000014,-0.009245,-0.001300,-0.000911,
-0.000900,0.007689,0.000915,-0.001426,0.004168,0.005450,-0.001027,0.001914,-0.000617,0.004214,
-0.006394,0.007290,0.004804,-0.005930,0.010924,0.008284,-0.002735,0.004920,-0.004894,0.005481,
0.004669,0.003466,-0.006162,0.003793,-0.005382,0.008283,0.000395,0.002632,-0.010122,0.001087,
-0.007070,0.006838,0.001606,-0.001902,-0.000538,0.001901,-0.006526,-0.001599,0.005525,-0.000641,
-0.004538,0.001014,-0.000474,-0.003619,0.002881,-0.003647,0.005500,0.006705,-0.005305,-0.000385,
0.004580,0.004007,-0.001826,-0.000494,0.001783,0.002118,0.007927,-0.009036,0.007133,0.003971,
-0.008954,0.002458,0.007558,-0.002957,-0.002249,-0.004211,0.010124,0.004727,-0.000771,0.004200,
0.005109,-0.000166,-0.004297,-0.003118,0.001369,-0.008745,0.002247,-0.002226,0.011706,-0.002702,
-0.001883,-0.004112,0.005475,-0.007051,-0.004441,0.000061,0.005325,-0.002354,0.002179,0.002229,
-0.005765,0.008235,-0.004292,0.006462,0.007563,-0.004285,-0.001849,-0.000800,-0.004129,-0.007792,
0.003082,-0.008739,-0.003095,0.003312,0.003136,-0.005458,-0.001137,-0.005279,-0.003327,0.000669,
0.007222,-0.000266,0.005311,0.000492,-0.002754,0.001706,0.001513,-0.005419,-0.006937,0.002032,
-0.008370,-0.005752,-0.007027,0.002578,-0.008271,0.000171,0.005845,-0.003792,0.004050,-0.009362,
-0.002126,-0.006820,0.004987,0.003960,-0.002444,0.004098,-0.004426,0.009989,-0.003179,-0.009223,
-0.006457,0.004662,-0.001922,-0.009475,-0.004603,0.003832,-0.003476,-0.011199,-0.002141,-0.006724,
-0.000833,0.003653,0.000008,0.001459,0.003592,-0.000575,-0.004104,-0.008688,0.011647,-0.006251,
0.007920,0.003744,-0.005869,0.000695,-0.007274,0.004399,0.000917,0.003054,0.003038,0.002679,
0.002675,-0.000218,-0.000393,-0.003463,-0.005055,-0.013221,0.000639,0.005663,0.008796,-0.006531,
-0.010987,0.004825,-0.003964,0.001458,0.008321,-0.002159,0.004518,-0.001566,-0.005553,-0.002328,
0.005990,-0.001470,-0.000479,-0.008682,-0.004803,0.009589,-0.006437,-0.001003,0.007476,-0.001261,
-0.002888,0.001698,0.004149,0.006767,-0.004199,-0.009737,-0.004958,0.001274,-0.004706,-0.004012,
0.000849,-0.006910,-0.006039,0.004137,0.000371,-0.002871,-0.002524,-0.002021,-0.005747,0.000312,
-0.009362,-0.004151,-0.005458,0.003723,-0.001685,0.001868,-0.002264,-0.001199,0.008824,-0.005908,
0.000044,0.000566,0.010369,-0.003132,-0.000338,0.003495,0.006136,0.001782,-0.002147,-0.008374,
0.009229,-0.005688,0.001127,0.000356,0.004010,-0.004730,0.000595,0.000230,0.001656,-0.003092,
-0.003931,-0.007341,-0.009758,0.007190,-0.000373,0.005246,-0.000406,-0.002274,0.006200,-0.003551,
-0.003232,0.003122,0.000313,0.001426,0.003374,-0.000415,0.012376,-0.004491,0.000259,0.007234,
-0.002845,-0.006001,0.001778,-0.000060,-0.011357,-0.000412,-0.001758,0.000668,-0.003589,-0.006201,
-0.003659,-0.006701,-0.003582,0.005792,-0.006419,0.001615,0.001297,-0.001272,0.000043,0.005798,
0.003585,0.006716,0.003914,-0.000914,-0.003018,-0.000288,-0.005815,0.004318,0.002241,-0.003153,
0.001437,-0.002443,-0.005448,0.005517,-0.002756,0.003213,-0.009822,-0.001626,0.010712,-0.003523,
-0.007520,0.007779,-0.004319,-0.000723,-0.000440,0.000918,-0.000673,0.008177,0.002540,0.003059,
0.003474,0.012628,-0.004287,-0.000204,0.000332,0.004115,0.010146,-0.004868,-0.002097,0.001882,
0.000658,-0.003123,0.000153,-0.011200,-0.003301,-0.001714,0.002927,-0.005469,0.011304,0.003793,
-0.000052,-0.000521,-0.009092,-0.004637,0.000990,-0.000709,0.006839,-0.000184,0.001716,0.000464,
-0.003258,-0.006854,0.006807,-0.004387,-0.005490,0.004005,0.000202,-0.007708,0.004309,-0.002264,
0.002534,0.003089,-0.000653,0.002918,-0.004774,0.004455,0.002608,0.007288,0.003401,-0.012696,
-0.006164,0.000865,-0.000828,0.007945,0.003893,0.004785,-0.001673,0.002283,0.000212,0.006937,
0.001318,-0.001239,0.000986,-0.002042,0.006509,0.000248,-0.002605,-0.000019,0.008492,0.003163,
